room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11824519,62985405,Private room,,4,0,,2,1,80,5,21.278276,-157.698861,22:53.0
10727275,26331193,Private room,,6,0,,2,1,100,1,21.314053,-157.861123,19:24.2
11641608,33752068,Private room,,5,0,,2,1,89,3,21.277043,-157.809453,17:17.7
11709121,7442275,Private room,,5,0,,4,1,89,2,21.279127,-157.811233,20:50.2
11417570,5006973,Private room,,5,0,,2,1,159,1,21.296,-157.801367,39:25.5
11228956,3012819,Private room,,4,4,5,2,1,65,1,21.275736,-157.811796,59:58.6
11721334,62316108,Private room,,5,0,,1,1,37,5,21.281871,-157.815535,19:48.4
11262202,58383040,Private room,,4,1,5,2,1,65,1,21.273801,-157.815707,11:53.9
11607913,49739297,Private room,,5,0,,2,1,55,1,21.274833,-157.816262,16:44.6
11129350,15893988,Private room,,2,0,,3,1,55,1,21.490611,-158.041134,36:29.8
11680912,62049121,Private room,,4,0,,2,1,129,3,21.29121,-157.838423,55:23.2
11243736,10537320,Private room,,4,1,5,2,1,120,1,21.289682,-157.840033,50:36.7
11513274,60674291,Private room,,4,0,,4,1,169,1,21.289158,-157.838995,34:54.5
11679592,62038287,Private room,,6,0,,2,1,90,1,21.299859,-157.856824,05:02.9
11460145,60270084,Private room,,4,0,,2,1,75,1,21.29136,-157.841803,40:51.4
11243989,10537320,Private room,,4,2,5,2,1,85,1,21.289727,-157.839613,45:14.6
4319047,22424364,Private room,,4,4,5,2,1,49,3,21.289138,-157.713024,13:52.9
5078820,26059826,Private room,,5,12,5,1,1,49,31,21.288584,-157.826851,54:36.8
3499172,17619881,Entire home/apt,,2,1,3,,2,160,2,21.653408,-157.928558,49:25.2
201301,984502,Private room,,2,12,4.5,3,1,75,2,21.679438,-158.03594,39:49.3
8339758,17709954,Entire home/apt,,3,1,,4,2,370,6,21.340331,-157.700728,40:40.7
10235755,52606084,Private room,,3,7,4.5,3,1,85,1,21.412646,-157.815139,55:51.7
10365806,48780465,Entire home/apt,,4,1,5,4,0,180,2,21.274703,-157.818446,44:51.1
3030950,8464458,Private room,,5,28,4.5,2,1,80,3,21.286488,-157.820629,13:50.7
7138641,37244130,Entire home/apt,,4,26,4.5,3,1,119,1,21.285758,-157.834606,12:48.3
1408569,4668107,Entire home/apt,,3,24,4.5,2,1,147,4,21.38832,-157.712098,56:30.5
7988252,10496350,Entire home/apt,,1,1,5,,2,519,6,21.334521,-158.12227,02:32.0
694300,1740542,Entire home/apt,,4,30,3.5,2,1,105,2,21.281461,-157.826008,04:15.3
3455364,15652222,Entire home/apt,,1,3,4,,3,425,6,21.336384,-158.120946,41:01.4
1089964,3152360,Entire home/apt,,4,22,5,4,0,190,1,21.280406,-157.826921,50:17.8
497782,2456676,Entire home/apt,,5,40,4.5,3,0,100,4,21.281858,-157.824517,27:17.5
2411829,949424,Entire home/apt,,4,3,4.5,5,1,125,7,21.280551,-157.825633,12:04.2
2431613,1866267,Private room,,2,9,5,2,1,167,2,21.63876,-157.919532,11:48.0
9484879,8761260,Entire home/apt,,4,5,5,5,1,170,1,21.27515,-157.819933,09:17.5
1678638,8880840,Entire home/apt,,2,52,4.5,,5,450,3,21.548766,-157.847726,25:49.7
1069333,3222390,Entire home/apt,,4,59,4.5,2,0,90,2,21.2719,-157.812494,15:41.5
6503441,19709019,Private room,,5,6,5,2,1,166,2,21.295406,-157.846743,36:58.5
7654629,39674136,Private room,,6,6,5,2,1,98,30,21.315429,-157.850947,22:08.6
6768362,4201037,Entire home/apt,,4,13,4.5,5,1,145,1,21.275144,-157.820763,19:21.3
3139826,15399797,Entire home/apt,,2,20,4.5,,2,350,1,21.671591,-158.043811,18:39.5
7861584,34826098,Private room,,3,26,5,2,1,146,2,21.400227,-157.733285,04:07.3
4412650,14898273,Entire home/apt,,3,12,5,,3,520,3,21.403008,-157.737317,28:30.2
8921179,46652256,Entire home/apt,,5,1,5,2,1,175,3,21.302463,-157.848217,31:58.1
10193901,52361503,Entire home/apt,,3,1,5,4,1,150,4,21.422888,-157.75062,58:26.7
9709468,27927193,Entire home/apt,,4,10,4.5,2,0,105,1,21.285859,-157.833274,20:56.1
2093667,10682314,Entire home/apt,,1,13,5,,5,605,4,21.306235,-158.022158,40:21.6
9121445,2432926,Private room,,4,0,,2,1,65,7,21.273922,-157.795186,26:44.3
7073250,85234,Entire home/apt,,4,15,5,4,0,109,3,21.272591,-157.82244,36:08.3
5242820,16541721,Private room,,3,21,5,5,1,155,3,21.393614,-157.732915,37:44.2
6319722,27131231,Entire home/apt,,4,8,4.5,4,1,180,1,21.274056,-157.820123,42:55.6
3611803,17709954,Entire home/apt,,3,0,,,9,6300,6,21.324657,-157.682969,02:05.6
6272310,14208711,Entire home/apt,,4,20,4,3,0,165,1,21.28633,-157.838492,43:57.8
7803583,29462468,Entire home/apt,,4,9,5,5,3,150,4,21.294008,-157.723408,56:51.5
7681234,40341718,Entire home/apt,,1,0,,4,1,140,7,21.461069,-158.212944,58:51.3
5719090,29164377,Entire home/apt,,4,0,,,4,3419,10,21.256387,-157.8151,22:51.0
8704529,45694712,Entire home/apt,,1,0,,,2,130,4,21.480462,-158.201341,41:59.9
5287927,27381003,Entire home/apt,,4,11,4.5,2,0,89,6,21.27124,-157.820553,49:31.5
10968623,54693186,Entire home/apt,,6,0,,4,2,100,1,21.337034,-157.836952,41:50.4
5910393,16159701,Entire home/apt,,6,1,5,3,1,135,4,21.30903,-157.862107,22:34.2
2467381,706371,Entire home/apt,,4,10,5,4,0,409,3,21.27966,-157.831576,59:53.3
3890890,19076767,Private room,,5,10,5,2,1,75,2,21.289619,-157.834085,07:51.1
9050402,33297295,Entire home/apt,,5,1,5,4,1,138,2,21.282435,-157.825247,02:19.9
10394661,22464662,Entire home/apt,,4,0,,,2,600,3,21.283768,-157.83628,50:08.4
4785682,24671259,Entire home/apt,,5,3,4.5,,3,470,10,21.294759,-157.806525,34:15.5
3357534,4254072,Entire home/apt,,4,18,4.5,2,1,174,3,21.292393,-157.844753,18:22.2
7638550,14740621,Entire home/apt,,1,0,,,2,120,2,21.481193,-158.202483,15:46.2
4086610,3644514,Entire home/apt,,6,13,5,2,1,84,7,21.330477,-157.847823,04:37.3
9065319,47054315,Entire home/apt,,2,0,,5,1,146,,21.69915,-157.994248,53:27.4
4259559,22107339,Entire home/apt,,2,63,5,2,1,129,3,21.679015,-158.037264,46:51.7
3904824,18898229,Private room,,4,1,5,2,1,140,5,21.278029,-157.83189,59:11.3
1915001,9932670,Entire home/apt,,1,69,5,,3,168,2,21.405387,-158.166079,36:52.6
6571335,2821713,Entire home/apt,,4,17,4.5,,2,130,2,21.281386,-157.791161,27:42.2
1021219,5256548,Entire home/apt,,4,109,5,4,0,109,1,21.279962,-157.825847,37:58.1
11225578,2821713,Entire home/apt,,4,1,4,,2,130,1,21.271358,-157.807224,41:46.1
3987292,10496350,Entire home/apt,,4,1,,,2,475,10,21.274577,-157.787441,48:22.1
8053496,42517556,Private room,,2,6,5,2,1,95,1,21.471465,-158.016037,39:10.9
5948686,10318496,Private room,,6,3,3,2,1,59,2,21.306607,-157.834597,47:39.8
10215070,7488635,Entire home/apt,,4,0,,3,0,129,3,21.281709,-157.825252,05:41.3
6000885,31152224,Entire home/apt,,4,11,4.5,,3,145,3,21.274985,-157.813029,35:38.6
869790,4583552,Private room,,3,69,4.5,3,1,88,6,21.382463,-157.72198,52:22.7
654697,3294064,Entire home/apt,,2,51,4.5,2,1,169,3,21.58212,-158.126028,57:53.3
9529044,49363174,Entire home/apt,,4,4,4.5,4,2,279,1,21.303317,-157.701323,00:20.9
6275650,23310530,Entire home/apt,,5,7,4.5,4,1,99,1,21.283344,-157.82697,09:22.1
9135572,47579479,Entire home/apt,,3,0,,,4,950,30,21.387871,-157.712826,43:32.4
9135622,1191923,Entire home/apt,,2,1,4,,5,695,4,21.650361,-157.924736,00:46.5
3220142,2349948,Entire home/apt,,4,49,4.5,3,0,109,2,21.276794,-157.82407,17:02.6
1912933,9923315,Entire home/apt,,3,83,5,3,1,184,2,21.395228,-157.73648,13:52.0
3283271,16263783,Entire home/apt,,2,6,4.5,3,1,145,5,21.58264,-158.13938,00:03.5
8153500,11419522,Private room,,2,14,4.5,2,1,70,1,21.583878,-158.136784,44:03.7
5960384,23682529,Entire home/apt,,4,43,5,2,0,119,3,21.272986,-157.82133,34:04.3
6662305,11529876,Entire home/apt,,4,4,4.5,4,1,169,2,21.27458,-157.821736,19:27.9
6665391,33380091,Entire home/apt,,4,0,,4,1,180,1,21.274047,-157.821591,26:52.6
5852365,16113256,Entire home/apt,,4,20,4,2,0,135,2,21.286308,-157.833933,38:41.3
8955996,46808461,Entire home/apt,,2,2,4.5,5,2,215,4,21.69926,-157.996057,59:51.9
326967,1671879,Entire home/apt,,4,43,4.5,4,1,139,3,21.276575,-157.82454,44:13.1
4679229,461037,Entire home/apt,,2,3,4.5,,4,480,3,21.603217,-157.901378,44:45.9
8256435,43540300,Entire home/apt,,4,20,5,2,1,135,3,21.278643,-157.825602,00:41.3
1001056,2778548,Entire home/apt,,2,115,5,4,1,110,3,21.55362,-158.119368,28:45.1
10576450,12622337,Entire home/apt,,4,2,4,2,0,103,1,21.279801,-157.824014,51:07.7
8556229,45038615,Entire home/apt,,4,31,5,2,0,118,1,21.285746,-157.831672,34:13.0
5052633,461037,Entire home/apt,,3,0,,,5,1710,5,21.417065,-157.745005,57:10.5
7306975,13194782,Entire home/apt,,4,3,5,,6,695,4,21.271971,-157.707145,15:42.7
8068254,4411930,Entire home/apt,,1,2,4,4,2,129,6,21.481058,-158.202642,09:07.8
279986,1172448,Private room,,3,126,4.5,2,1,80,2,21.443248,-157.746745,19:37.7
7922623,41778979,Entire home/apt,,5,9,4.5,4,0,99,1,21.282056,-157.825379,33:28.0
1235594,3913149,Entire home/apt,,5,7,5,1,1,85,28,21.288197,-157.810443,36:11.7
4753076,24527595,Entire home/apt,,3,16,5,3,0,168,5,21.393161,-157.717545,42:35.1
7182725,37511707,Entire home/apt,,4,1,4,2,0,120,3,21.286123,-157.838913,01:41.7
370635,1867700,Entire home/apt,,4,46,4.5,4,0,145,1,21.286319,-157.832271,12:07.5
9776406,50400898,Entire home/apt,,4,0,,4,0,70,7,21.308684,-157.672029,41:14.0
7151485,4924583,Entire home/apt,,4,12,4.5,3,1,120,2,21.281641,-157.829275,30:41.1
11061339,21188279,Private room,,6,5,5,2,1,79,2,21.322129,-157.842818,18:09.5
5642075,11822619,Entire home/apt,,4,27,4.5,5,1,159,3,21.275805,-157.822353,51:56.5
2297162,11369496,Entire home/apt,,3,16,5,,1,212,3,21.388053,-157.732145,14:30.0
3315824,461037,Entire home/apt,,2,0,,,4,450,5,21.649485,-157.923799,59:23.2
5469794,27506500,Private room,,2,37,4.5,2,1,39,2,21.590682,-158.103832,03:56.8
3220233,2349948,Entire home/apt,,4,43,4,3,0,99,2,21.276339,-157.82275,28:55.0
8093624,10496350,Entire home/apt,,1,1,5,,2,579,1,21.334246,-158.121845,19:55.4
8672880,45555777,Private room,,4,6,5,3,1,96,1,21.291067,-157.841746,35:58.4
6006523,31181697,Entire home/apt,,4,3,4.5,2,1,175,14,21.291491,-157.841807,39:12.5
2601181,13320943,Private room,,1,13,5,2,1,90,4,21.348224,-158.066706,25:08.0
2400992,12269956,Entire home/apt,,3,0,,2,1,175,7,21.393382,-157.720954,44:39.3
8830828,46252583,Private room,,3,11,5,2,1,79,1,21.410775,-157.764903,28:14.5
2723479,13843114,Private room,,2,52,5,2,1,86,7,21.577018,-158.158227,57:55.6
7823076,41188958,Private room,,9,4,4,2,1,85,1,21.452216,-158.017295,09:05.8
2587151,6551239,Entire home/apt,,2,81,5,2,0,110,3,21.619844,-157.916277,33:44.0
3583243,15652222,Entire home/apt,,1,1,4,,2,400,6,21.335662,-158.12215,43:34.8
4777050,2709332,Entire home/apt,,1,14,4,,2,112,3,21.422613,-158.177414,01:52.7
3758489,19241506,Entire home/apt,,4,0,,2,0,200,3,21.278526,-157.832178,44:38.3
7470658,35731829,Private room,,3,18,4.5,2,1,65,1,21.419429,-157.799457,08:50.0
1814684,9427450,Entire home/apt,,2,0,,5,2,270,5,21.65419,-158.059059,15:09.7
11020276,39389132,Entire home/apt,,2,0,,2,1,99,3,21.569331,-158.111827,35:03.4
7904993,39674136,Private room,,6,6,5,3,1,118,30,21.314916,-157.850295,21:27.4
2561446,4255217,Private room,,3,37,5,2,1,155,2,21.397612,-157.73318,43:12.7
4047824,20988916,Entire home/apt,,2,2,5,,3,229,4,21.675488,-157.940804,57:44.6
5415629,21751006,Private room,,4,49,4.5,5,1,69,4,21.272816,-157.80872,59:12.0
6780014,13364145,Entire home/apt,,4,0,,3,1,110,3,21.2884,-157.835748,30:21.6
10247291,39281940,Entire home/apt,,6,3,5,3,1,110,2,21.313621,-157.857374,50:53.8
5875445,30512232,Entire home/apt,,1,7,4.5,4,2,150,4,21.422236,-158.176895,23:39.6
7152497,2945250,Private room,,4,4,4,2,1,58,1,21.283986,-157.79601,44:44.3
10547611,54394573,Private room,,1,9,5,2,1,75,1,21.319469,-158.0183,37:55.0
2874323,1740542,Entire home/apt,,4,16,3.5,2,1,130,3,21.280559,-157.826152,00:31.9
9940,32794,Entire home/apt,,2,21,5,,3,200,30,21.652533,-158.062271,51:54.6
6665474,33380091,Entire home/apt,,4,0,,4,1,180,1,21.275023,-157.82175,50:57.0
769848,2393210,Entire home/apt,,1,3,5,5,2,415,6,21.335224,-158.12186,12:46.7
7749882,6918402,Private room,,3,11,5,1,1,71,2,21.428761,-157.747448,32:06.6
9550717,49458466,Entire home/apt,,4,9,5,2,0,99,2,21.272136,-157.821111,27:39.5
8234783,461037,Entire home/apt,,1,0,,,3,430,6,21.334864,-158.121081,34:41.7
7974754,14898273,Entire home/apt,,3,0,,,5,970,5,21.404116,-157.738553,01:45.3
9489499,37808635,Entire home/apt,,3,2,5,5,2,235,,21.427809,-157.738962,59:19.5
2794026,5260260,Entire home/apt,,2,3,5,,3,180,5,21.677816,-158.036676,35:40.4
8257794,34024330,Entire home/apt,,4,1,3,2,0,90,2,21.276251,-157.823614,33:26.9
10291958,50758250,Private room,,3,1,5,2,1,125,4,21.38429,-157.75614,22:29.8
9760173,48002781,Private room,,4,0,,2,1,89,1,21.278211,-157.784545,45:26.8
4616260,10496350,Entire home/apt,,1,0,,,2,460,6,21.335896,-158.122546,09:50.6
856344,2178105,Entire home/apt,,2,106,4,2,1,120,1,21.678006,-158.035162,30:08.1
9364053,22749783,Entire home/apt,,2,28,4.5,5,1,98,1,21.62906,-157.923362,49:26.5
10056624,50758250,Entire home/apt,,1,0,,2,1,150,10,21.464363,-158.212279,00:36.5
9052324,30078073,Private room,,2,12,5,1,1,79,1,21.652468,-158.059877,55:36.6
6872227,1258909,Entire home/apt,,4,0,,2,1,130,7,21.281643,-157.827074,29:09.5
10042700,17477161,Private room,,5,3,5,3,1,72,1,21.288697,-157.826989,44:37.4
10003664,8588098,Entire home/apt,,4,0,,2,1,115,7,21.285278,-157.835886,47:23.2
316261,1624326,Entire home/apt,,5,19,4.5,4,1,138,3,21.291346,-157.838243,28:48.2
3291470,16628959,Entire home/apt,,3,20,5,2,1,175,3,21.388534,-157.731527,57:38.4
6765903,33326620,Entire home/apt,,1,8,5,2,1,90,3,21.483056,-158.204788,42:28.0
9714401,50150452,Entire home/apt,,3,2,4.5,5,2,239,4,21.33613,-157.69939,59:26.0
2263666,11560463,Private room,,1,78,5,2,1,60,1,21.405776,-158.170243,38:07.7
9514463,22735198,Entire home/apt,,1,1,5,4,1,187,3,21.461899,-158.211401,08:42.4
10211786,52471325,Private room,,5,0,,2,1,69,1,21.300069,-157.824067,38:11.9
9476419,49115436,Entire home/apt,,2,10,5,4,2,130,2,21.654027,-158.061306,23:06.0
7735051,26157559,Entire home/apt,,3,0,,4,1,139,5,21.392011,-157.732979,50:36.7
9810456,1191923,Entire home/apt,,2,2,4,,4,395,4,21.630445,-157.923136,21:29.2
8567920,12370863,Entire home/apt,,4,0,,4,1,149,1,21.273991,-157.818601,30:26.7
7972662,29462468,Entire home/apt,,4,3,5,4,2,125,4,21.295788,-157.724266,30:39.4
633314,3152360,Entire home/apt,,4,28,4.5,4,0,190,1,21.280863,-157.828458,35:28.3
4358874,21612286,Entire home/apt,,1,1,,,2,385,6,21.335718,-158.122125,01:56.2
4880148,14654082,Entire home/apt,,4,11,4.5,4,1,149,3,21.282089,-157.826017,35:51.8
7232611,26157559,Private room,,3,5,5,2,1,110,5,21.391919,-157.732738,58:13.4
1012360,5352187,Entire home/apt,,3,6,4.5,5,3,335,5,21.409677,-157.781685,15:38.9
5365333,461037,Entire home/apt,,2,0,,,6,1380,3,21.602712,-157.90654,01:06.8
10457508,53880785,Entire home/apt,,1,3,4.5,3,1,85,3,21.483214,-158.204724,58:11.3
6007134,31152224,Entire home/apt,,4,9,5,,3,189,3,21.27544,-157.814691,49:10.6
452008,2241417,Entire home/apt,,4,14,4.5,4,1,178,6,21.282722,-157.836876,16:43.8
10748974,55572527,Entire home/apt,,1,0,,,3,300,15,21.34257,-158.119043,22:21.3
10394984,53519210,Entire home/apt,,5,1,1,4,1,115,3,21.293768,-157.829805,39:25.1
1521554,7996649,Entire home/apt,,4,11,5,2,0,108,1,21.286498,-157.832951,27:53.4
9439035,46225068,Private room,,4,21,4,2,1,85,,21.282192,-157.82659,44:54.4
2979734,706371,Entire home/apt,,4,4,4.5,4,1,179,4,21.286321,-157.839889,10:22.7
4881037,17510809,Private room,,4,30,5,2,1,95,30,21.285242,-157.837004,24:27.5
8886460,35336933,Entire home/apt,,4,7,4.5,3,0,156,2,21.260405,-157.819767,33:57.2
3935332,461037,Entire home/apt,,2,1,3,,4,455,3,21.603169,-157.900935,43:53.0
9792402,50463879,Entire home/apt,,2,0,,,3,800,3,21.674336,-157.936049,38:52.0
3553567,17433883,Entire home/apt,,2,57,5,2,1,140,2,21.574889,-158.129425,04:50.2
10702996,20032882,Entire home/apt,,6,0,,,2,185,2,21.303679,-157.855342,50:11.0
2857508,14344310,Entire home/apt,,2,61,4.5,5,2,129,1,21.605839,-157.907107,17:50.8
4681418,22698433,Entire home/apt,,4,8,5,3,1,173,4,21.276094,-157.821167,05:20.2
4679016,461037,Entire home/apt,,2,1,4,5,2,225,3,21.603286,-157.901015,46:38.3
1570179,8349560,Entire home/apt,,3,10,5,3,1,165,4,21.409243,-157.753833,55:02.0
9098223,25000055,Private room,,4,5,5,2,1,120,1,21.276362,-157.820068,46:29.8
10832965,55167919,Private room,,4,7,4.5,2,1,86,1,21.28571,-157.833879,28:06.1
6665417,33380091,Entire home/apt,,4,0,,4,1,210,1,21.27541,-157.822454,17:24.5
8094015,42743646,Private room,,4,13,5,2,1,78,1,21.278925,-157.773795,21:13.6
38944,167085,Entire home/apt,,2,91,5,4,1,215,1,21.673813,-158.041127,16:31.3
10362231,2438188,Private room,,5,7,5,2,1,58,1,21.28855,-157.819081,50:35.3
10701804,55293812,Entire home/apt,,3,3,4.5,2,0,120,5,21.414396,-157.747065,00:18.9
8974442,14247265,Private room,,5,8,5,2,1,49,2,21.303365,-157.782656,19:07.4
9577136,770461,Entire home/apt,,2,4,5,,3,400,1,21.650973,-158.060375,53:10.7
8106230,41662209,Entire home/apt,,2,2,4,4,2,135,3,21.68122,-158.032165,37:34.6
1030031,5667272,Private room,,6,224,5,2,1,55,1,21.303523,-157.850053,22:29.4
6665489,33380091,Entire home/apt,,4,0,,4,1,190,1,21.274252,-157.822105,07:13.1
2919245,13320943,Private room,,1,6,4.5,2,1,80,4,21.347289,-158.068114,29:22.9
5910536,16159701,Entire home/apt,,6,4,5,3,1,165,5,21.31008,-157.861754,48:06.4
9453839,25809048,Entire home/apt,,4,8,4.5,3,0,105,1,21.286359,-157.83204,03:30.3
3687022,11822619,Entire home/apt,,4,39,4.5,3,0,89,3,21.286326,-157.835219,12:38.9
9737849,25014211,Entire home/apt,,4,6,5,3,0,114,2,21.28047,-157.828231,56:18.9
3544645,17845386,Private room,,2,44,5,2,1,110,3,21.646153,-158.062583,27:06.9
2522126,12913672,Entire home/apt,,4,35,5,4,1,150,3,21.267848,-157.81527,31:04.8
3220183,2349948,Entire home/apt,,4,42,4.5,2,0,89,2,21.27544,-157.822925,25:15.4
104452,71120,Entire home/apt,,4,28,4.5,2,0,129,7,21.280803,-157.824223,59:53.0
5307906,24671259,Entire home/apt,,5,0,,,3,470,7,21.295253,-157.806986,42:27.9
3689201,18776510,Entire home/apt,,5,36,4.5,1,1,79,2,21.309296,-157.819496,31:58.0
531379,1438040,Private room,,4,37,4.5,2,1,120,1,21.265159,-157.81542,02:51.7
8597409,43966192,Private room,,5,35,5,2,1,80,1,21.286667,-157.828642,34:07.5
340664,452810,Private room,,4,196,4.5,2,1,85,1,21.290745,-157.794631,36:32.9
1970444,5448114,Entire home/apt,,4,60,4.5,2,0,95,3,21.286914,-157.839193,29:48.4
4865314,25026329,Entire home/apt,,4,8,5,2,0,85,,21.273222,-157.822222,47:25.7
5959675,30938976,Entire home/apt,,4,20,4.5,2,0,117,1,21.287843,-157.754056,38:39.2
2228762,11369496,Private room,,3,17,4.5,2,1,92,3,21.392526,-157.734206,12:13.4
6902764,32883667,Entire home/apt,,6,16,5,4,1,167,3,21.307571,-157.863276,57:26.2
5757406,29164377,Entire home/apt,,5,0,,,4,3055,7,21.298917,-157.823541,00:07.3
10209944,52458648,Private room,,4,8,4.5,3,1,70,1,21.270122,-157.789997,45:47.8
2897409,14808535,Entire home/apt,,4,7,5,2,0,80,5,21.281175,-157.82615,09:57.4
9295488,39389132,Entire home/apt,,2,9,5,2,1,99,3,21.56978,-158.112564,10:17.5
7344058,34946956,Entire home/apt,,4,3,4.5,2,1,110,2,21.276535,-157.823498,48:21.0
10752777,8900546,Entire home/apt,,4,6,4.5,2,0,90,2,21.274911,-157.822382,24:41.0
7676988,40256747,Private room,,2,28,4.5,2,1,75,1,21.681252,-158.030909,53:19.9
9810714,47906951,Entire home/apt,,4,4,5,5,2,179,3,21.293998,-157.791675,06:44.9
3630293,3650452,Shared room,,7,154,4.5,4,1,30,1,21.345036,-157.913655,18:37.1
7563192,33076988,Private room,,9,16,5,2,1,55,2,21.396775,-158.013185,59:01.5
6999508,461037,Entire home/apt,,2,1,,5,1,110,1,21.65181,-157.928191,35:22.2
9159110,46430724,Entire home/apt,,4,1,5,4,0,115,2,21.286005,-157.836225,22:19.0
7266653,3435373,Shared room,,5,5,3,,1,30,2,21.282014,-157.825303,02:07.4
10460182,30067625,Entire home/apt,,4,6,5,4,1,110,5,21.285182,-157.839108,45:02.1
4896938,25203434,Private room,,1,62,4.5,2,1,60,2,21.438483,-158.181732,50:51.3
7604741,31181927,Private room,,5,25,4,2,1,58,1,21.301208,-157.783989,44:38.4
8661929,37343901,Entire home/apt,,4,21,4.5,4,0,79,1,21.281586,-157.825516,25:35.2
10723756,6431950,Entire home/apt,,4,2,5,4,2,200,30,21.270738,-157.776206,04:58.7
4481556,887373,Private room,,5,57,5,2,1,79,1,21.298849,-157.807315,10:02.9
5980264,28920627,Entire home/apt,,2,2,5,,2,473,3,21.624948,-158.077244,49:59.9
2032179,52957,Entire home/apt,,2,2,4,4,2,199,5,21.499572,-157.851984,16:41.7
7277517,34946956,Entire home/apt,,4,6,4.5,2,1,110,2,21.276176,-157.825252,14:46.7
5221188,26383025,Entire home/apt,,4,6,5,,3,415,7,21.288424,-157.710228,47:59.5
9978427,48333167,Private room,,6,0,,1,1,90,1,21.306357,-157.859467,47:20.5
9480601,43793840,Entire home/apt,,4,3,4.5,2,0,125,3,21.27234,-157.821879,01:47.7
10163782,3970342,Private room,,2,3,4,2,1,75,1,21.629751,-158.070579,23:59.2
6488188,33906944,Entire home/apt,,4,5,5,4,1,115,3,21.278268,-157.82327,52:45.5
6767175,25014211,Entire home/apt,,4,4,5,3,0,114,2,21.28009,-157.826624,39:05.6
7026032,10303849,Private room,,5,18,4.5,2,1,78,3,21.30467,-157.820653,45:15.7
1440636,7408608,Entire home/apt,,4,45,4,,2,199,1,21.256718,-157.795206,51:26.0
2123817,3845781,Entire home/apt,,4,2,4.5,2,1,300,28,21.273009,-157.82249,27:50.5
2858460,12134474,Entire home/apt,,3,107,5,2,1,90,2,21.412096,-157.750898,34:51.6
9256039,29164377,Entire home/apt,,4,0,,,4,1425,7,21.25766,-157.796515,06:37.1
7545705,39539921,Entire home/apt,,2,6,4,4,2,179,1,21.659029,-158.056395,51:16.7
9997567,46862327,Entire home/apt,,6,1,,4,2,175,1,21.384728,-157.92222,16:27.8
3423804,2823790,Entire home/apt,,4,28,4.5,2,1,85,3,21.268295,-157.811439,41:56.6
5949381,10496350,Entire home/apt,,2,0,,,5,750,7,21.635444,-157.920027,16:59.4
9065312,47054315,Entire home/apt,,2,0,,,1,189,,21.700147,-157.991887,09:35.9
2692616,12622337,Entire home/apt,,4,32,4.5,4,0,131,2,21.284005,-157.837516,12:05.6
6665539,33380091,Entire home/apt,,4,0,,6,1,190,1,21.274111,-157.82199,27:13.9
9065827,1191923,Entire home/apt,,4,2,5,5,2,175,4,21.276275,-157.764749,59:34.8
1764122,9272739,Entire home/apt,,2,13,5,3,1,350,2,21.501919,-157.853485,46:30.4
6063328,31471615,Entire home/apt,,2,9,5,,3,315,3,21.586691,-158.102133,24:10.1
7805987,4563421,Private room,,2,18,5,3,1,140,1,21.591764,-158.102798,58:02.1
10827100,25846886,Entire home/apt,,2,0,,,9,1645,,21.628495,-157.92242,02:17.6
6006676,22303377,Entire home/apt,,2,3,3.5,4,2,175,3,21.615866,-157.913743,28:24.4
3935665,461037,Entire home/apt,,2,1,5,2,1,155,3,21.646915,-157.92115,40:35.2
10410520,706371,Entire home/apt,,4,1,5,4,0,149,3,21.291559,-157.84042,15:46.4
7320949,10912988,Entire home/apt,,2,13,4.5,,2,300,3,21.456256,-157.83589,28:22.6
4093034,14898273,Entire home/apt,,3,0,,,3,684,3,21.399479,-157.73588,07:36.7
2607109,11763720,Entire home/apt,,4,54,4.5,5,0,86,1,21.278664,-157.823277,23:49.2
11087606,57567795,Entire home/apt,,4,0,,2,0,115,3,21.286388,-157.837303,02:55.0
3925016,20333377,Entire home/apt,,4,0,,4,1,195,7,21.277471,-157.823537,34:44.3
9737942,48002781,Entire home/apt,,4,6,4,,3,198,1,21.278584,-157.784334,47:33.2
7902592,35495094,Private room,,1,3,4.5,1,1,70,1,21.309136,-158.023656,17:32.6
6665404,33380091,Entire home/apt,,4,0,,6,1,210,1,21.273762,-157.821657,12:55.7
7049986,12743859,Entire home/apt,,4,16,4.5,2,1,92,7,21.286058,-157.832475,17:22.7
4902794,12738742,Private room,,3,1,4,2,1,90,1,21.410315,-157.819356,42:55.2
5447745,22624145,Entire home/apt,,1,0,,,3,590,4,21.33191,-158.122348,53:45.4
8798985,27816428,Private room,,7,10,4.5,2,1,60,1,21.352858,-157.921395,16:31.9
9794674,3168954,Entire home/apt,,3,6,4.5,5,1,269,1,21.338686,-157.698685,15:07.2
6200703,32155946,Private room,,3,1,5,2,1,177,1,21.389648,-157.802698,06:48.2
6272769,14208711,Entire home/apt,,4,20,4.5,3,0,142,1,21.28759,-157.839495,46:09.7
11065338,57427184,Private room,,4,0,,2,1,92,3,21.29009,-157.840826,45:37.1
9999005,51356467,Private room,,4,0,,2,1,350,3,21.281731,-157.735535,32:27.0
8129398,42928423,Entire home/apt,,3,6,5,4,1,185,5,21.40529,-157.74187,40:15.6
6000853,31152224,Entire home/apt,,4,0,,,6,399,1,21.276232,-157.813243,21:05.7
8132638,15731946,Entire home/apt,,1,0,,4,2,150,5,21.476012,-158.220077,30:32.1
