@relation output

@attribute ID numeric
@attribute fx_acidity numeric
@attribute vol_acidity numeric
@attribute citric_acid numeric
@attribute resid_sugar numeric
@attribute chlorides numeric
@attribute free_sulf_d numeric
@attribute tot_sulf_d numeric
@attribute density numeric
@attribute pH numeric
@attribute sulph numeric
@attribute alcohol numeric
@attribute quality numeric
@attribute class {Low,High}

@data
223,0.576174,0.688488,0.060514,0.279903,0.314917,0.135888,0.089081,0.99525,0.945012,0.504202,0.756972,5,Low
224,0.72869,0.727991,0.378215,0.373204,0.458564,0.217421,0.249425,0.99815,0.906328,0.504202,0.796813,6,High
225,0.711744,0.716704,0.544629,0.373204,0.491713,0.407664,0.489943,0.99745,0.914617,0.478992,0.828685,4,Low
226,0.652432,0.485327,0.378215,0.485165,0.403315,0.788151,0.561207,0.99615,0.931196,0.487395,0.836653,6,High
227,0.754109,0.665914,0.75643,0.373204,1.861878,0.733795,0.721552,0.9964,0.840011,1.352941,0.756972,6,High
228,0.762583,0.925508,0.2118,0.485165,0.491713,0.244598,0.204885,0.9984,0.936723,0.529412,0.780876,5,Low
229,0.652432,0.485327,0.378215,0.485165,0.403315,0.788151,0.561207,0.99615,0.931196,0.487395,0.836653,6,High
230,0.584647,0.586907,0.378215,0.485165,0.447514,0.271776,0.329598,0.99685,0.956065,0.420168,0.876494,5,Low
231,0.440603,0.541761,0.060514,0.298563,0.298343,0.516375,0.944253,0.9927,0.978171,0.521008,0.972112,7,High
232,0.677851,0.428894,0.090772,0.335884,0.430939,0.326131,0.436495,0.99625,0.931196,0.436975,0.788845,6,High
233,0.720217,0.417607,0.302572,0.522486,0.497238,0.489197,0.516667,0.998,0.922907,0.588235,0.76494,6,High
234,0.584647,0.586907,0.378215,0.485165,0.447514,0.271776,0.329598,0.99685,0.956065,0.420168,0.876494,5,Low
235,0.694797,1.128668,0.136157,0.429185,0.359116,0.190243,0.329598,0.99685,0.91738,0.462185,0.717131,6,High
236,0.610066,0.711061,0,0.354544,0.535912,0.380486,0.338506,0.99675,0.931196,0.487395,0.717131,6,High
237,0.610066,0.711061,0,0.354544,0.535912,0.380486,0.338506,0.99675,0.931196,0.487395,0.717131,6,High
238,0.610066,0.727991,0,0.354544,0.535912,0.407664,0.347414,0.99675,0.931196,0.487395,0.733068,6,High
239,0.610066,0.711061,0,0.354544,0.535912,0.380486,0.338506,0.99675,0.931196,0.487395,0.717131,6,High
240,0.694797,1.128668,0.136157,0.429185,0.359116,0.190243,0.329598,0.99685,0.91738,0.462185,0.717131,6,High
241,0.754109,0.716704,0.559758,0.317223,1.453039,0.135888,0.552299,0.9971,0.828958,0.915966,0.741036,5,Low
242,1.016777,0.428894,0.847201,0.391864,0.513812,0.163066,0.213793,0.99925,0.867643,0.596639,0.868526,6,High
243,0.652432,0.654628,0.151286,0.335884,0.563536,0.760973,0.970978,0.99565,0.851064,0.411765,0.780876,6,High
244,1.270971,0.23702,0.665658,0.410524,0.414365,0.271776,0.213793,1.00005,0.848301,0.705882,0.733068,7,High
245,1.270971,0.23702,0.665658,0.410524,0.414365,0.271776,0.213793,1.00005,0.848301,0.705882,0.733068,7,High
246,0.618539,0.744921,0,0.373204,0.464088,0.163066,0.204885,0.9983,0.997513,0.806723,0.788845,6,High
247,0.601593,0.767494,0.1059,0.354544,0.414365,0.434842,0.454311,0.99685,0.93396,0.436975,0.756972,5,Low
248,0.694797,0.677201,0.257186,0.429185,0.39779,0.298954,0.650288,0.9963,0.884222,0.378151,0.741036,5,Low
249,0.652432,0.598194,0.090772,0.317223,0.40884,0.244598,0.347414,0.99615,0.92567,0.403361,0.780876,6,High
250,0.618539,0.744921,0,0.373204,0.464088,0.163066,0.204885,0.9983,0.997513,0.806723,0.788845,6,High
251,0.915099,0.361174,0.665658,0.298563,0.348066,0.434842,0.329598,0.9985,0.889749,0.655462,0.796813,6,High
252,0.601593,0.677201,0,0.335884,0.40884,0.434842,0.302874,0.9972,0.958828,0.588235,0.788845,6,High
253,0.940519,0.395034,0.726172,0.578466,0.497238,0.135888,0.187069,0.9986,0.875933,0.445378,0.836653,5,Low
254,0.652432,0.874718,0.635401,0.354544,0.508287,0.217421,0.766092,0.9959,0.892512,0.495798,0.756972,5,Low
255,0.601593,0.677201,0,0.335884,0.40884,0.434842,0.302874,0.9972,0.958828,0.588235,0.788845,6,High
256,0.677851,0.643341,0.347958,0.597126,0.403315,0.462019,1.060058,0.99675,0.900801,0.478992,0.741036,5,Low
257,0.796475,0.383747,0.559758,0.410524,0.414365,0.135888,0.115805,0.998,0.889749,0.521008,0.733068,5,Low
258,0.559227,0.784424,0,0.391864,0.414365,0.326131,0.498851,0.9968,0.964355,0.563025,0.733068,5,Low
259,0.652432,0.462754,1.149773,0.335884,3.375691,0.217421,0.400862,0.9968,0.845537,1.058824,0.749004,5,Low
260,0.847314,0.349887,0.711044,0.485165,0.469613,0.380486,0.293966,0.99965,0.928433,0.672269,0.836653,7,High
261,0.669378,0.37246,0.347958,0.317223,0.425414,0.489197,0.400862,0.99625,0.909091,0.546218,0.741036,5,Low
262,0.59312,1.100451,0.060514,0.373204,0.480663,0.326131,0.596839,0.99565,0.92567,0.504202,0.749004,4,Low
263,0.677851,0.586907,0.045386,0.317223,0.38674,0.271776,0.311782,0.99575,0.922907,0.478992,0.796813,5,Low
264,0.669378,0.417607,0.347958,0.335884,0.425414,0.625085,0.436495,0.9963,0.906328,0.563025,0.741036,5,Low
265,1.059143,0.632054,0.741301,0.447845,0.353591,0.135888,0.240517,0.9999,0.851064,0.731092,0.868526,5,Low
266,0.999831,0.293454,0.786687,0.335884,0.392265,0.163066,0.089081,0.9968,0.884222,0.605042,0.812749,7,High
267,0.686324,0.981941,0,0.615787,0.530387,0.706618,0.543391,1.00025,0.99475,0.605042,0.780876,4,Low
268,0.669378,0.395034,0.695915,0.671767,0.430939,0.407664,0.329598,0.9973,0.92567,0.722689,1.01992,8,High
269,0.584647,0.609481,0.060514,0.559806,0.425414,0.190243,0.240517,0.9987,1.019619,0.764706,0.749004,6,High
270,0.974411,0.20316,0.771558,0.746408,0.574586,0.10871,0.204885,0.9996,0.906328,0.815126,0.804781,6,High
271,0.669378,0.615124,0.090772,0.746408,0.480663,0.733795,0.543391,0.9965,0.928433,0.563025,0.85259,6,High
272,0.974411,0.20316,0.771558,0.746408,0.574586,0.10871,0.204885,0.9996,0.906328,0.815126,0.804781,6,High
273,0.923572,0.417607,0.877458,0.746408,0.392265,0.462019,0.579023,0.99935,0.889749,0.655462,0.804781,5,Low
274,0.711744,0.806998,0.302572,0.447845,0.41989,0.271776,0.338506,0.99735,0.914617,0.537815,0.749004,5,Low
275,0.635486,0.733634,0.272315,1.306214,0.486188,0.733795,0.837357,0.99915,0.93396,0.647059,0.749004,5,Low
276,0.669378,0.615124,0.090772,0.746408,0.480663,0.733795,0.543391,0.9965,0.928433,0.563025,0.85259,6,High
277,0.584647,0.609481,0.060514,0.559806,0.425414,0.190243,0.240517,0.9987,1.019619,0.764706,0.749004,6,High
278,0.974411,0.20316,0.771558,0.746408,0.574586,0.10871,0.204885,0.9996,0.906328,0.815126,0.804781,6,High
279,0.872733,0.361174,0.680787,1.194253,0.403315,0.135888,0.115805,0.9976,0.892512,0.689076,1.003984,8,High
280,0.754109,0.451467,0.484115,1.044971,0.480663,0.271776,0.418678,0.9991,0.93396,0.647059,0.836653,7,High
281,0.965938,0.293454,0.665658,0.671767,0.392265,0.163066,0.169253,0.9986,0.862117,0.689076,0.741036,6,High
282,0.652432,0.30474,1.028744,0.653107,1.977901,0.135888,0.089081,0.9972,0.898038,0.907563,0.788845,7,High
283,0.643959,0.586907,0.181543,0.559806,0.370166,0.326131,0.472127,0.9971,0.928433,0.478992,0.7251,5,Low
284,0.754109,0.451467,0.484115,1.044971,0.480663,0.271776,0.418678,0.9991,0.93396,0.647059,0.836653,7,High
285,0.838841,0.665914,0.1059,0.634447,0.563536,0.869683,0.632472,1.00015,0.914617,0.596639,0.780876,5,Low
286,0.838841,0.665914,0.1059,0.634447,0.563536,0.869683,0.632472,1.00015,0.914617,0.596639,0.780876,5,Low
287,1.016777,0.507901,0.832073,0.373204,0.403315,0.67944,0.436495,0.9997,0.85659,0.638655,0.820717,6,High
288,0.635486,0.451467,0.181543,0.559806,0.508287,0.788151,0.472127,0.9967,0.931196,0.588235,0.820717,6,High
289,0.737163,0.586907,0.136157,0.466505,0.502762,0.543552,0.436495,0.9976,0.922907,0.722689,0.844622,7,High
290,0.982884,0.474041,0.801815,0.615787,0.58011,0.896861,0.872989,1.001,0.884222,0.798319,0.733068,5,Low
291,0.737163,0.586907,0.136157,0.466505,0.502762,0.543552,0.436495,0.9976,0.922907,0.722689,0.844622,7,High
292,0.932045,0.225734,0.726172,0.373204,1.895028,0.163066,0.160345,0.9979,0.911854,0.596639,0.836653,5,Low
293,0.881207,0.620767,0.347958,0.503825,0.502762,0.489197,0.427586,0.9994,0.889749,0.537815,0.820717,6,High
294,0.584647,0.406321,0.378215,0.447845,0.541436,0.135888,0.142529,0.9964,0.942249,0.504202,0.804781,6,High
295,1.126928,0.383747,0.786687,0.597126,0.519337,0.462019,0.472127,1.0014,0.842774,0.680672,0.756972,6,High
296,0.915099,0.564334,0.695915,0.466505,0.403315,0.135888,0.240517,1.0001,0.842774,0.537815,0.756972,5,Low
297,0.898153,0.936795,0.559758,0.485165,0.475138,0.706618,0.623564,0.9981,0.873169,0.436975,0.788845,5,Low
298,0.601593,0.711061,0.090772,0.373204,0.458564,0.217421,0.258333,0.99855,1.014092,0.613445,0.76494,5,Low
299,0.610066,0.733634,0.030257,0.429185,0.519337,0.135888,0.27615,0.9993,1.014092,0.672269,0.772908,5,Low
300,0.584647,0.756208,0.090772,0.391864,0.441989,0.217421,0.293966,0.99845,1.016855,0.596639,0.76494,5,Low
301,0.635486,0.598194,0.090772,0.485165,0.475138,0.543552,0.391954,0.9965,0.93396,0.495798,0.85259,6,High
302,0.940519,0.20316,0.726172,0.279903,0.375691,0.190243,0.133621,0.9973,0.889749,0.537815,0.804781,6,High
303,0.703271,0.795711,0.181543,0.485165,0.508287,0.326131,0.249425,0.9994,0.969881,0.605042,0.796813,5,Low
304,0.627012,0.756208,0.181543,0.298563,1.027624,0.135888,0.187069,0.996,0.936723,0.453782,0.756972,5,Low
305,0.711744,0.733634,0.907716,0.391864,0.618785,0.326131,0.801725,0.9973,0.884222,0.436975,0.733068,5,Low
306,0.872733,0.598194,0.726172,0.466505,0.348066,0.163066,0.222701,0.9998,0.862117,0.495798,0.741036,6,High
307,0.643959,0.699774,0.484115,0.410524,0.453039,0.190243,0.481035,0.9966,0.928433,0.436975,0.749004,5,Low
308,0.872733,0.462754,0.635401,0.447845,1.176796,0.163066,0.124713,0.9994,0.881459,0.521008,0.756972,6,High
309,0.872733,0.485327,0.665658,0.447845,1.18232,0.135888,0.106897,0.9994,0.881459,0.529412,0.756972,6,High
310,0.627012,0.327314,0.574887,0.317223,0.342541,0.244598,0.267242,0.9968,0.942249,0.445378,0.756972,6,High
311,0.872733,0.598194,0.726172,0.466505,0.348066,0.163066,0.222701,0.9998,0.862117,0.495798,0.741036,6,High
312,0.669378,0.598194,0.363086,0.373204,0.39779,0.407664,0.935345,0.996,0.903565,0.453782,0.749004,6,High
313,0.762583,0.519187,0.468986,0.522486,0.513812,0.516375,0.872989,0.99815,0.91738,0.529412,0.756972,6,High
314,0.72869,0.530474,0.453858,0.559806,0.41989,0.815328,1.202587,0.9976,0.911854,0.445378,0.749004,5,Low
315,0.627012,0.406321,0.438729,0.485165,0.480663,0.706618,0.64138,0.99645,0.936723,0.571429,0.876494,5,Low
316,0.601593,0.395034,0.438729,0.466505,0.530387,0.543552,0.472127,0.9962,0.945012,0.546218,0.876494,6,High
317,0.813421,0.632054,0.347958,0.634447,0.563536,1.005571,0.819541,0.9996,0.911854,0.546218,0.804781,5,Low
318,0.813421,0.869074,0.181543,0.541146,0.453039,0.815328,0.659196,0.99865,0.911854,0.537815,0.828685,6,High
319,0.830368,0.744921,0.590015,0.597126,0.458564,0.57073,0.525575,0.9989,0.931196,0.596639,0.916335,7,High
320,0.813421,0.869074,0.181543,0.541146,0.453039,0.815328,0.659196,0.99865,0.911854,0.537815,0.828685,6,High
321,0.830368,0.744921,0.590015,0.597126,0.458564,0.57073,0.525575,0.9989,0.931196,0.596639,0.916335,7,High
322,0.788002,0.688488,0.393343,0.634447,0.497238,0.67944,0.775,0.99975,0.895275,0.521008,0.772908,5,Low
323,0.660905,0.699774,0.075643,0.429185,0.436464,0.163066,0.160345,0.99735,0.909091,0.529412,0.741036,5,Low
324,0.872733,0.665914,0.635401,0.522486,0.497238,0.951216,0.650288,0.999,0.906328,0.588235,0.756972,6,High
325,0.847314,0.553047,0.302572,2.052622,0.392265,0.353309,0.445403,1.0015,0.873169,0.579832,0.733068,6,High
326,0.847314,0.553047,0.302572,2.052622,0.392265,0.353309,0.445403,1.0015,0.873169,0.579832,0.733068,6,High
327,0.982884,0.598194,0.998487,0.681097,0.668508,0.163066,0.124713,0.9978,0.842774,0.621849,0.916335,7,High
328,0.872733,0.496614,0.75643,0.839709,0.59116,0.135888,0.115805,0.998,0.906328,0.697479,0.916335,5,Low
329,1.135401,0.30474,0.937973,0.485165,0.453039,0.163066,0.187069,1.0002,0.873169,0.563025,0.772908,6,High
330,0.906626,0.519187,0.590015,0.373204,0.337017,0.190243,0.133621,0.9981,0.878696,0.521008,0.756972,5,Low
331,0.86426,0.406321,0.96823,0.541146,0.674033,0.271776,0.36523,0.998,0.892512,0.554622,0.996016,6,High
332,0.86426,0.406321,0.96823,0.541146,0.674033,0.271776,0.36523,0.998,0.892512,0.554622,0.996016,6,High
333,0.677851,0.654628,0.423601,0.597126,0.364641,0.57073,1.015518,0.9973,0.889749,0.453782,0.749004,6,High
334,0.711744,0.632054,0.121029,0.391864,0.58011,0.434842,0.391954,0.9958,0.86488,0.436975,0.876494,5,Low
335,0.669378,0.733634,0.015129,0.466505,0.430939,0.462019,0.338506,0.9963,0.922907,0.621849,0.932271,7,High
336,1.008304,0.784424,0.801815,0.634447,0.707182,0.190243,0.187069,0.9992,0.875933,0.705882,0.972112,7,High
337,0.754109,0.485327,0.680787,0.354544,0.287293,0.163066,0.142529,0.9948,0.92567,0.588235,0.996016,6,High
338,0.660905,0.485327,0.484115,0.522486,0.441989,0.788151,0.516667,0.9974,0.914617,0.537815,0.820717,5,Low
339,1.050669,0.553047,0.877458,0.559806,0.569061,0.760973,0.881897,1.0008,0.873169,0.840336,0.916335,6,High
340,1.059143,0.316027,0.816944,0.429185,0.453039,0.326131,0.258333,0.9997,0.859353,1.142857,0.780876,7,High
341,1.033723,0.383747,0.75643,0.447845,0.364641,0.271776,0.187069,1,0.862117,0.991597,0.733068,6,High
342,0.898153,0.474041,0.726172,0.503825,0.359116,0.135888,0.160345,0.9972,0.886985,0.731092,0.900398,6,High
343,0.923572,0.440181,0.711044,0.335884,0.651934,0.163066,0.124713,0.9982,0.911854,0.630252,0.780876,6,High
344,0.923572,0.440181,0.711044,0.335884,0.651934,0.163066,0.124713,0.9982,0.911854,0.630252,0.780876,6,High
345,1.008304,0.643341,0.75643,0.485165,0.453039,0.163066,0.285058,1.0006,0.862117,0.655462,0.85259,6,High
346,0.59312,0.773138,0,0.354544,0.370166,1.087104,0.561207,0.9979,0.99475,0.680672,0.788845,5,Low
347,0.559227,0.919865,0.030257,0.503825,0.39779,0.462019,0.302874,0.9955,0.989224,0.747899,0.98008,7,High
348,1.169293,0.553047,1.013616,0.559806,0.513812,0.163066,0.133621,0.9986,0.834485,0.781513,0.956175,6,High
349,0.813421,0.632054,0.468986,0.522486,0.491713,0.407664,0.40977,0.9979,0.859353,0.773109,0.796813,6,High
350,0.771056,0.886005,0,0.485165,0.513812,0.298954,0.249425,0.9994,0.928433,0.722689,0.749004,6,High
351,0.906626,0.756208,0.332829,0.503825,0.59116,0.462019,0.302874,1.0004,0.906328,0.823529,0.788845,6,High
352,0.771056,0.897291,0,0.485165,0.530387,0.298954,0.231609,0.9994,0.92567,0.697479,0.749004,6,High
353,0.652432,0.750564,0,0.447845,0.497238,0.217421,0.169253,0.9974,0.903565,0.613445,0.741036,5,Low
354,1.143874,0.598194,1.195159,0.895689,0.662983,0.625085,0.68592,1.0018,0.878696,0.647059,1.035857,5,Low
355,0.516862,0.23702,0.605144,0.261243,0.364641,1.100693,1.469828,0.9912,0.898038,0.495798,0.948207,6,High
356,0.5677,0.846501,0.015129,0.447845,0.430939,0.462019,0.285058,0.9955,0.980934,0.512605,1.01992,6,High
357,0.974411,0.462754,0.786687,0.559806,0.441989,0.788151,0.489943,1.0001,0.900801,0.739496,0.876494,5,Low
358,0.88968,0.474041,0.998487,0.550476,0.640884,0.326131,0.258333,0.997,0.895275,0.630252,0.932271,7,High
359,1.008304,0.485327,0.998487,0.578466,0.60221,0.271776,0.204885,1,0.870406,0.714286,0.828685,7,High
360,1.067616,0.428894,0.998487,0.485165,0.486188,0.271776,0.36523,1.001,0.875933,0.571429,0.780876,6,High
361,0.694797,0.790068,0.347958,0.373204,0.546961,0.380486,0.721552,0.9973,0.881459,0.588235,0.749004,5,Low
362,0.72869,0.507901,0.468986,0.485165,0.475138,0.57073,0.445403,0.9982,0.931196,0.764706,0.788845,6,High
363,1.008304,0.654628,0.998487,0.466505,0.39779,0.163066,0.329598,0.9992,0.842774,0.470588,0.796813,5,Low
364,1.059143,0.519187,0.953101,0.373204,0.392265,0.163066,0.133621,0.9988,0.826195,0.731092,0.812749,5,Low
365,1.084562,0.694131,0.998487,1.082291,0.458564,0.190243,0.374138,1.0022,0.848301,0.613445,0.796813,7,High
366,0.847314,0.474041,0.75643,0.634447,0.59116,0.190243,0.187069,0.9979,0.900801,0.781513,0.940239,6,High
367,1.084562,0.694131,0.998487,1.082291,0.458564,0.190243,0.374138,1.0022,0.848301,0.613445,0.796813,7,High
368,0.881207,0.648984,0.922844,0.485165,0.41989,0.298954,0.213793,1,0.873169,0.579832,0.717131,5,Low
369,0.872733,0.383747,0.786687,0.522486,0.878453,0.407664,0.668104,0.9998,0.878696,0.537815,0.749004,5,Low
370,0.796475,0.30474,0.801815,0.447845,0.40884,0.163066,0.160345,0.9962,0.884222,0.94958,0.956175,7,High
371,0.584647,0.863431,0.030257,0.429185,0.348066,0.951216,0.561207,0.9975,0.98646,0.655462,0.788845,5,Low
372,0.669378,0.27088,0.605144,0.298563,0.309392,0.298954,0.222701,0.9967,0.91738,0.731092,0.693227,6,High
373,0.771056,0.316027,0.726172,0.335884,0.370166,0.706618,0.40977,0.9967,0.91738,0.87395,0.844622,6,High
374,0.627012,0.620767,0.332829,0.410524,0.585635,0.326131,0.64138,0.9959,0.842774,0.529412,0.733068,5,Low
375,1.18624,0.462754,0.953101,0.709088,0.491713,0.163066,0.418678,1.0014,0.831721,0.680672,0.860558,6,High
376,0.974411,0.609481,1.07413,0.821049,0.685083,0.163066,0.133621,0.9984,0.831721,0.697479,0.940239,7,High
377,0.974411,0.507901,0.75643,0.559806,0.430939,0.516375,0.418678,1.0003,0.900801,0.932773,0.876494,6,High
378,0.796475,0.30474,0.801815,0.447845,0.40884,0.163066,0.160345,0.9962,0.884222,0.94958,0.956175,7,High
379,0.965938,0.705418,0.998487,1.156932,0.486188,0.163066,0.213793,0.9988,0.859353,0.831933,1.059761,6,High
380,0.703271,0.474041,0.574887,0.466505,0.519337,0.652263,0.534483,0.9979,0.914617,0.588235,0.860558,6,High
381,0.703271,0.293454,0.635401,0.373204,0.441989,0.298954,0.240517,0.9974,0.886985,0.672269,0.749004,6,High
382,1.16082,0.468397,1.028744,0.541146,0.469613,0.462019,0.383046,1.0014,0.845537,0.672269,0.796813,6,High
383,0.703271,0.293454,0.635401,0.373204,0.441989,0.298954,0.240517,0.9974,0.886985,0.672269,0.749004,6,High
384,0.703271,0.293454,0.635401,0.373204,0.441989,0.298954,0.240517,0.9974,0.886985,0.672269,0.749004,6,High
385,0.652432,0.575621,0.423601,0.391864,0.480663,0.625085,0.481035,0.998,0.945012,0.621849,0.733068,5,Low
386,0.627012,0.711061,0.1059,0.447845,0.497238,0.298954,0.329598,0.9979,0.947776,0.638655,0.772908,6,High
387,0.660905,0.609481,0.393343,0.373204,0.486188,0.625085,0.427586,0.9981,0.942249,0.621849,0.733068,6,High
388,0.703271,0.744921,0.226929,0.354544,0.436464,0.462019,0.374138,0.9972,0.914617,0.453782,0.76494,6,High
389,0.660905,0.519187,0.393343,0.354544,0.486188,0.625085,0.472127,0.9981,0.947776,0.621849,0.733068,6,High
390,0.813421,0.428894,0.468986,0.466505,0.530387,0.434842,0.436495,0.9982,0.881459,0.588235,0.796813,7,High
391,0.474496,0.959368,0.075643,0.261243,0.248619,0.326131,0.783908,0.9924,0.983697,0.689076,1.027888,8,High
392,1.16082,0.468397,1.028744,0.541146,0.469613,0.462019,0.383046,1.0014,0.845537,0.672269,0.796813,6,High
393,0.804948,0.417607,0.786687,0.373204,0.453039,0.163066,0.231609,0.998,0.878696,0.428571,0.756972,5,Low
394,0.711744,0.750564,0.922844,0.373204,0.618785,0.353309,0.846265,0.997,0.873169,0.453782,0.7251,5,Low
395,1.076089,0.677201,0.983359,0.429185,0.348066,0.163066,0.222701,0.9997,0.837248,0.478992,0.788845,5,Low
396,1.016777,0.417607,1.149773,0.783728,0.364641,0.190243,0.338506,1.0004,0.889749,0.504202,1.035857,7,High
397,0.559227,0.829571,0.030257,1.474156,0.674033,1.848077,1.104598,0.9994,0.958828,0.445378,0.788845,5,Low
398,0.974411,0.665914,0.892587,0.485165,0.480663,0.353309,0.436495,0.9988,0.878696,0.546218,0.876494,6,High
399,0.974411,0.665914,0.892587,0.485165,0.480663,0.353309,0.436495,0.9988,0.878696,0.546218,0.876494,6,High
400,0.737163,0.863431,0.332829,0.429185,0.353591,0.244598,0.374138,0.9963,0.85659,0.462185,0.749004,5,Low
401,0.559227,0.829571,0.030257,1.474156,0.674033,1.848077,1.104598,0.9994,0.958828,0.445378,0.788845,5,Low
402,0.652432,0.293454,0.453858,0.317223,0.325967,0.543552,0.338506,0.9949,0.909091,0.394958,0.860558,6,High
403,1.033723,0.541761,0.816944,0.485165,0.469613,0.516375,0.570115,1,0.85659,0.512605,0.836653,6,High
404,0.965938,0.677201,0.741301,0.503825,0.469613,0.271776,0.36523,0.9994,0.870406,0.529412,0.836653,6,High
405,0.652432,0.778781,0.075643,0.503825,0.414365,0.407664,0.240517,0.9974,0.900801,0.512605,0.7251,5,Low
406,0.737163,0.349887,0.695915,0.261243,0.325967,0.298954,0.222701,0.9966,0.928433,0.638655,0.804781,6,High
407,0.830368,0.496614,0.711044,0.466505,0.348066,0.244598,0.249425,0.9981,0.895275,0.546218,0.860558,6,High
408,1.016777,0.440181,0.998487,0.559806,0.513812,0.326131,0.267242,0.9996,0.878696,0.529412,0.860558,7,High
409,0.881207,0.383747,0.877458,0.690427,0.961326,0.163066,0.142529,0.997,0.881459,0.588235,0.900398,6,High
410,1.059143,0.519187,0.741301,0.839709,0.38674,0.706618,0.436495,0.9981,0.842774,0.478992,0.76494,4,Low
411,0.762583,0.485327,0.514372,0.466505,0.441989,0.706618,0.766092,0.9987,0.93396,0.521008,0.756972,6,High
412,0.771056,0.507901,0.529501,0.447845,0.441989,0.625085,0.694828,0.9987,0.93396,0.521008,0.756972,5,Low
413,0.601593,0.829571,0.242057,0.354544,0.552486,0.407664,0.68592,0.9966,0.903565,0.537815,0.741036,5,Low
414,0.838841,0.451467,0.801815,1.250233,0.535912,0.163066,0.169253,0.9986,0.903565,0.689076,0.932271,7,High
415,0.745636,0.586907,0.514372,0.503825,0.480663,0.652263,1.086782,0.9982,0.900801,0.512605,0.756972,5,Low
416,0.72869,0.818284,0.363086,1.231573,0.646409,0.842506,1.193679,1.0014,0.91738,0.89916,0.741036,5,Low
417,0.898153,0.541761,0.96823,0.410524,0.61326,0.163066,0.178161,0.997,0.900801,0.554622,0.932271,6,High
418,0.59312,0.654628,0.181543,0.354544,0.502762,0.924039,1.104598,0.9956,0.950539,0.403361,0.836653,5,Low
419,1.008304,0.428894,0.771558,0.373204,0.668508,0.190243,0.178161,0.9996,0.895275,0.638655,0.828685,6,High
420,0.576174,0.869074,0,0.335884,0.364641,0.924039,0.463219,0.9976,1.000276,0.571429,0.788845,5,Low
421,0.804948,0.632054,0.499244,0.447845,0.491713,0.951216,0.596839,0.9972,0.906328,0.613445,0.940239,7,High
422,0.559227,0.948081,0.045386,0.429185,0.325967,0.869683,0.427586,0.9952,0.972644,0.470588,0.98008,7,High
423,0.652432,1.083521,0.302572,0.373204,0.259669,0.407664,0.534483,0.9955,0.928433,0.369748,0.868526,5,Low
424,0.88968,0.27088,0.711044,0.391864,0.364641,0.163066,0.213793,0.9978,0.870406,0.756303,0.876494,7,High
425,0.652432,1.083521,0.302572,0.373204,0.259669,0.407664,0.534483,0.9955,0.928433,0.369748,0.868526,5,Low
426,0.559227,0.948081,0.045386,0.429185,0.325967,0.869683,0.427586,0.9952,0.972644,0.470588,0.98008,7,High
427,0.542281,0.756208,0.121029,0.391864,0.248619,0.516375,0.427586,0.9949,0.964355,0.411765,0.908367,6,High
428,0.804948,0.880361,0.332829,0.354544,0.425414,0.163066,0.285058,0.9988,0.900801,0.470588,0.844622,6,High
429,0.771056,0.586907,0.499244,0.242583,0.38674,0.244598,0.267242,0.9978,0.895275,0.504202,0.741036,5,Low
430,1.084562,0.948081,0.953101,0.447845,0.486188,0.353309,0.311782,0.9997,0.85659,0.504202,0.828685,6,High
431,0.88968,0.27088,0.711044,0.391864,0.364641,0.163066,0.213793,0.9978,0.870406,0.756303,0.876494,7,High
432,0.660905,0.620767,0.529501,0.410524,0.40884,0.57073,0.587931,0.9974,0.898038,0.470588,0.733068,5,Low
433,1.008304,0.417607,1.043873,0.429185,0.430939,0.326131,0.213793,0.9958,0.828958,0.546218,1.01992,6,High
434,1.042196,0.440181,0.953101,0.429185,0.502762,0.163066,0.160345,1.0004,0.873169,0.411765,0.756972,5,Low
435,0.881207,0.462754,0.832073,0.597126,0.41989,0.597907,0.481035,0.9996,0.870406,0.747899,0.788845,6,High
436,1.042196,0.440181,0.953101,0.429185,0.502762,0.163066,0.160345,1.0004,0.873169,0.411765,0.756972,5,Low
437,0.677851,0.756208,0.453858,0.373204,0.331492,1.032749,0.552299,0.9958,0.900801,0.470588,0.812749,6,High
438,0.940519,0.507901,1.104387,0.597126,0.364641,0.163066,0.195977,0.9986,0.875933,0.554622,0.89243,6,High
439,0.881207,0.462754,0.832073,0.597126,0.41989,0.597907,0.481035,0.9996,0.870406,0.747899,0.788845,6,High
440,0.59312,0.699774,0.272315,0.279903,0.342541,0.190243,0.445403,0.9951,0.851064,0.504202,0.741036,5,Low
441,1.067616,0.349887,1.089259,0.410524,0.39779,0.163066,0.258333,0.9987,0.7958,0.689076,0.780876,8,High
442,1.008304,0.451467,0.983359,0.401194,0.375691,0.190243,0.240517,0.9988,0.845537,0.571429,0.900398,6,High
443,1.32181,0.773138,1.149773,0.690427,0.552486,0.163066,0.383046,1.0032,0.815142,0.571429,0.89243,7,High
444,0.847314,0.496614,0.741301,0.503825,0.425414,0.298954,0.169253,0.9963,0.892512,0.529412,0.924303,7,High
445,0.449076,0.643341,0.015129,0.317223,0.298343,0.135888,0.240517,0.9934,0.98646,0.705882,0.996016,7,High
446,0.804948,0.829571,0.151286,0.391864,0.436464,0.163066,0.27615,0.9986,0.892512,0.470588,0.804781,6,High
447,1.059143,0.428894,0.907716,0.485165,0.447514,0.842506,0.64138,0.9996,0.85659,0.613445,0.836653,5,Low
448,0.788002,0.541761,0.438729,0.391864,0.701657,0.163066,0.142529,0.9968,0.889749,0.605042,0.89243,5,Low
